Unnamed: 0,text,label
29565,你要一直到毕业了才回去么？ ,6
17479,要越变越肥终成猪咩？ ,6
18160,为什么不说是老板范呢 ,6
1117,优惠了两分钱？ ,6
22238,好吧，其实我小时候普通话说的可标准了。 ,6
5428,我都过的这么不好了你也就别等我了，一个人好好的，向前走吧 ,6
28019,"2点睡的。现在胃针灸一针,肩膀打了两针。老了 ",6
22465,但是这个治本，花点时间还是值得嗒 ,6
17052,您集万千宠爱于一身谁敢说你的不是 ,6
6554,麻麻又看不见，啥单反啊… ,6
22640,都是一起上课的同期和一样的摄影爱好者 ,6
3957,这天儿多热啊，喝白酒该自燃了，不搞点副业吗？比如饮料神马的。 ,6
22990,要是再晚几天开学就赶上了 ,6
16177,是啊放假前一天讲了但是高三只有丁蕾来了 ,6
28312,这么早睡觉，那不得早上3，4点就醒，到时候修仙吗？ ,6
6186,菜：你关注的点呢？我呢？ ,6
24902,这玩意哪里我等凡人能学会的，学会了也没处用啊 ,6
167,你知不知道哪里有好点的美瞳卖？ ,6
12968,北方拜年头叩长辈很常见，我觉得是家室传承 ,6
19693,你释放回去不成吗 ,6
24983,不是你自己说哒 ,6
9144,真的么？那太好了。希望有个孩子陪伴周莹 ,6
16122,我们这边也突然好多人买这玩意～不明所以 ,6
16996,能能来~疼得这么厉害么 ,6
22708,说的是你！ ,6
12209,还好当部长的时候认识的你 ,6
18872,没事了，貌似最近都没看到你，雪藏了？ ,6
26178,一分钱哪够买肉吃？？？？ ,6
31694,别上色了画那么好让我们吃口数量饭好不 ,6
17747,我来看望你，你是在医院还是？ ,6
22020,既然有男朋友那这些都可以怪他呀 ,6
2125,我也是，今天开始疼了么？ ,6
14627,不会做饭也没有辣么夸张啦以后男朋友会就好 ,6
10439,读书咯，做咩！上京会考啊…考个状元俾你睇～ ,6
3295,怎样？辛苦了快快休息 ,6
5778,有机会我们也约着一起海岛控吧 ,6
15235,不用艾特他了。他看不到的。他正准备一会儿作为联合国工作人员队伍的一员参与联合国的赛跑活动呢。所以，你还是省省吧。 ,6
16252,油炸馍裹得傻 ,6
10711,么事么事想想就过了 ,6
29798,有眼光你也玩ins呀 ,6
2689,看吧　发现你们做股票的真是满脑子的钱啊 ,6
25813,有的时候不是因为面子吧。或许只是不想去争论什么 ,6
12268,是不是感觉自己有一个假脑子 ,6
9983,她们都不相信我没有男朋友 ,6
13559,不对～不过谢谢～ ,6
23284,感觉应该不是电路坏了应该是故意停掉电…因为停电时打雷了不打雷后就有电了 ,6
18767,不是，当时艺考的时候让我画，我就没画 ,6
12164,厉害，我酒量差，老被欺负 ,6
2899,我妈昨天小心翼翼保护她来着～所以羞涩了一晚上～ ,6
28605,听说新加坡的动物园十分迷人，还有日场和夜场之说，是真的莫？ ,6
25955,你不说，光说山樱，我会以为是樱桃呢 ,6
11014,我家就是那的，公共交通回一次确实贼麻烦！ ,6
20367,哎我咱俩能差事奥 ,6
25600,懂了，那万一某些法定假日会调休，形成周六或周日加班的情形，系统可以自动在周六或者周日响起吗？？ ,6
25412,得，留我稳稳。广州有密地方好逛？ ,6
18536,同意啊。作为糖粉从来不觉得傻白甜是贬义词呀糖蜜们不都挺友善的么，脑残粉的话哪个明星没有呢。大家不要跟风黑 ,6
384,他只是不喜欢吃你送的桂花糕 ,6
10656,好看不，我今天飞上海，朋友在问要不要去看 ,6
5660,屁屁'''你还是睡啦！'''哼'''你输惨了！ ,6
3891,等我再去考察下要抛弃hobo了www ,6
11891,吃掉一箱杨桃的人好意思说不懂我为什么喜欢吃吗！小妹 ,6
27780,这东西小孩怎么会爱吃呢！你应该找一些和奶味道比较像的估计会爱吃·· ,6
10353,你期待的是怎样大概就是怎样 ,6
13170,你们东门就有电影院知道嘛？明天我和二姐去，你几号去，咱俩一起 ,6
31544,旅游跟散心是两回事儿，前者就是能多去一个地方是一个地方，后者是哪个地方舒服就多待那儿。 ,6
24437,老师…我的作业变成蝴蝶飞走了…你信吗… ,6
8354,我以为是吹的效果嘞 ,6
23283,你应该感激维修恢复用电的工人继续感激一下发明空调的人…然后再感激一下阿妹和我… ,6
13308,够不够的呢，不要我们过去了不够分哟 ,6
13738,难道你不在眼前，在路上？七夕不是应该秀恩爱吗 ,6
12192,你也看，这部推荐指数超级高！ ,6
18502,"这个要是在中国,我一定找你软缠硬磨整过来! ",6
17592,头皮脂溢性皮炎我先用康王后来用采乐好了主要是之前总熬夜按时睡觉多吃青菜水果不吃辣早起一杯温水一个苹果 ,6
11048,我一回踏入沈阳就没能穿短袖吊带裙子哼 ,6
5589,超级贵富得利500多一平米 ,6
20704,这大概就是张驰喜欢edg的原因了 ,6
28092,是的往届毕业生不符合汉办的报考条件 ,6
7947,快起床啦表妹，下雪啦 ,6
13352,图2微距就是巴川纸可能是这支笔还不够水枪？下水小的话也难出 ,6
23517,看完有可能你会改变想法 ,6
29127,延误两个小时才起飞，现在才到重庆。本来六点到 ,6
28518,我们对很多节气都很淡的。没有很多讲究 ,6
12845,中蓝大厅的超市！！需要代购吗 ,6
11461,球迷都是性情中人，俱乐部才不管这些 ,6
3978,勇于承认，我还买了书回来看，依然理解不了 ,6
27746,咿咿~动不动表白你家男神 ,6
31481,没尝啊不知道呀～一起来的小伙伴也去广州也爱哆啦a梦～还想着哪天介绍你俩认识一下呢～ ,6
12545,我去你想多了，我没那么厉害 ,6
13716,这气质没谁了 ,6
30343,嗯嗯～～就是太油了这个不好 ,6
7648,咱龙猫一样能扛肩上 ,6
30589,预告还有一段是陆之昂跟立夏在一起了呀，然后傅小司各种不爽 ,6
202,但后来在吉林大路又停了不知道具体为什么 ,6
10549,最好是给我寄过来 ,6
11576,按我教程做拖进来就是自动居中的呀 ,6
18825,兰蔻肌底液吗？还是买安瓶精华呢。 ,6
17354,年休？自由行？ ,6
14510,…好咯，单身代表无限可能，我有预感今年内你会结束单身！ ,6
17143,单面包课是3000左右哇记得，不过现在涨价了，你要学的话可以咨询下abc～ ,6
20283,昨天只顾着贺王凯生日了，今日才发现蔡澜先生也是这天。不过我感觉蔡澜先生是农历生日吧 ,6
12541,想知道老萝有没有用城野医生的防晒喷雾期待萝美妆博主的功课 ,6
21617,我根本不会拉伸，拉伸肯定有好处，但是我练完就直接洗澡了 ,6
8406,你到了 ,6
28549,说这句话配张图，让那些胖子怎么活 ,6
23105,唉想当评委。云吃饭了解一下。 ,6
23787,我那里短信发不了ipad和手机都不行唉 ,6
25541,haha，我今朝翻工件衬衫都湿得明显，大热症 ,6
30206,就是要犯犯小贱，干不下狠事儿呀 ,6
1239,好像他是特别批准的哦 ,6
15260,还在主楼楼梯上，我不敢拿 ,6
16407,并没有啦也就是买烤串铁板烧时少找了钱立马能发觉的那种程度… ,6
26837,有好几次都是警察还没设置好我就在吹了，我还让他们快点，我没喝酒 ,6
5081,都有原因吧，父母教育方式，社会包容度和教育能力，小孩子的心理状态。没有什么是只有一方面决定的，是非曲直，我们外人说不清 ,6
15554,正确的思想能赚钱，错误的思想毁一生！加油周末开心 ,6
7204,现在沙发瘫呢准备吃水果看电视，不过还没收拾屋子洗衣服弄花花呢，周末也是一堆事情 ,6
28122,酒精棉塞耳朵，热水瓶暖肚子，止疼片不要大意的上吧，捂着热也不行，睡着了醒了就好了 ,6
27833,爱的力量？？？ ,6
12717,用无线网下载《手机电视》，在线看直播，不用谢我 ,6
20268,去买一瓶霸王洗发水让头发duang起来 ,6
27771,傻盼子什么时候回去噢？ ,6
19829,烤啥好吃的么？ ,6
12381,人家爱看韩剧，就不要打扰人家了你说对不对 ,6
27618,如果要显瘦的话推荐明晚拍的那条非常显瘦！ ,6
9296,在灯光很亮的地方才能看见 ,6
7477,我只为自己活 ,6
13811,呵呵，我吃醋，我吃哪门子的醋哦 ,6
18522,做毕设是不是很爽啊。 ,6
23819,我政治经济文化放管结合齐上阵要不那么多文化的材料没用害怕 ,6
15423,还记得她曾经拿笔要戳死我的kou ,6
13646,2.4g和5g只选一个，主要是路由器不行，所以它会一直换。 ,6
16019,你爱这个女人的很特别是金粉世家对不对 ,6
20721,物价上涨的年代什么都想凑热闹，自己学点手艺自力更生吧。 ,6
16227,注意保暖我决定宅在家了 ,6
9373,你喜欢哪张发哪张 ,6
21310,第一篇和你应该是完全一样，第二篇不记得答案了 ,6
20330,在想，几号到你家客栈 ,6
10317,吃了才知道当初的不舍是多么的不值得！ ,6
1196,抱歉又来晚了 ,6
23051,我只能执行某位老师的任务，不能接受其他老师的我接受了。 ,6
10712,面朝大海，春暖花开。你得先学会喂马，劈材 ,6
10967,以为你偏心呢哦 ,6
27388,朋友早就懂，装着才知道 ,6
16890,什么时候能将定位服务放到快捷菜单苹果就完美了 ,6
21573,人家两台vmax，别看不起快递行业。 ,6
21328,嗯，咋，哥不像么？那会还正军训，同学间还不认识，还有人问我过生日的人是谁？我说，就是我。 ,6
8793,你睡眠太浅了亲爱的 ,6
27195,病急绝对不能乱投医。 ,6
15478,张老si还是会玩儿 ,6
26642,据说是今晚7点，拉了一波仇恨 ,6
20272,在炉石方面可以做你的导师 ,6
30812,同感。不愧是同为醋兄，幸会幸会 ,6
26947,你都不是会员了！ ,6
10933,所以不要爱了啊 ,6
5037,快点拍下来然后就有整容前和整容后啦 ,6
24921,我是刚出的时候买的也等了两三个月才收到 ,6
153,台风就快过去了的说 ,6
11778,人家河马没转好不？只是评论了而已好不？你想看没门知道不？ ,6
10275,说的我都流口水了。娃，你现在找工作那？ ,6
16380,失恋啦？失去男朋友还是女朋友？ ,6
17855,粗心是知识点掌握不牢固，不读题我家的也会发生，后来让他在题目上做批注，圈出关键词，做完一题，在题号上打勾 ,6
13867,你不是应该学防狼术的嘛 ,6
3803,是原唱吗，下次叫上我 ,6
3048,我的保险都很没赔下来，都一样其实 ,6
23468,搜索的时候，人名是搜索出来了，点开输入文字、发送之后发现：咦？怎么不是我刚刚搜索的那个人名？ ,6
12645,胰腺炎？慢性的？ ,6
27726,好吧，我傻，小傻小傻的 ,6
3015,这是在说自己？ ,6
2197,真的吗``没有骗我吗`` ,6
21158,我迫不及待吖我~肿么样…上班爽不~知道没有考试的上班爽不~ ,6
21988,难道这个不适合年轻么 ,6
23019,写完鸡汤查了查少年的年龄段就变成毒鸡汤了 ,6
7615,生好~不过想镜头往上一点点能把树给包容进来 ,6
9376,好的，谢谢。我9月去，你现在还在巴厘岛吗？ ,6
16998,请问给你工资你去不去呢？他们愿意做这份工作，无论出于什么原因都值得被每一个人尊重 ,6
24773,不这次是翀哥那两口子即将去台湾反正老子就是一个留守儿童 ,6
9705,那么吵都能睡着？ ,6
26034,怎么这么呆这么萌，但是一到关键时候战斗力又爆棚 ,6
18981,我的妈女的没有好看的正常跳舞的不应该啊 ,6
29307,还有核桃也不错想试蔓越莓奇亚籽 ,6
6177,哎哟！准备去西岸还是东岸？ ,6
29058,估计是漏了血常规，然后发现血样扔了。 ,6
25905,远看还是好掂噶 ,6
22456,在合肥，上培训班，快考试了~ ,6
29618,对的，我觉得我妈需要真正的傻子出现才会认识到我的机智 ,6
3212,嗯  没时间胡思乱想 ,6
28730,你以后养宠物就叫萝卜好了，再新添的话，就紫萝卜，红萝卜，白萝卜，以此类推 ,6
7687,我说说你很轻松，但是自己也经常吃过量。以前一口气吃十个冰激凌也有，现在不了 ,6
6852,哪这么快，慢慢来就会看到效果的 ,6
31640,咁快摆酒啊~！星期五到边饮啊？ ,6
24608,外表热情似火，浪漫不羁。内心傲娇高冷，和你不符鉴定完毕 ,6
4753,是的夏天太热需要刺激一下我的食欲 ,6
10028,娘t博主，您这么喜爱自己的人，还会喜欢别人吗？ ,6
5180,我只知道龙猫是没有汗腺怕热金丝熊也怕嘛？ ,6
17216,看来真是个吃货，这还不流口水 ,6
12642,如果可以请拍张照私发给我 ,6
10579,你是杨贵妃版林黛玉，还是林黛玉版杨贵妃呢？反正都是美女 ,6
15705,请问是什么设备上的呢，使用的是爱奇艺客户端呢，还是爱奇艺pps客户端呢？ ,6
23500,你应该说，来，老师给你表演个节目，用嘴给你们的早餐咬个桃心，并且还是空心的那种！ ,6
11545,也可以这样说啦 ,6
22740,你还没20愁屁啊你看浩哥！ ,6
15677,你下手腊梅了！！！！ ,6
30831,菊花有没有一紧？ ,6
6136,这才是最真实的嘛！我昨天才刮胡子，长得快没办法啊！！ ,6
26552,最后一句是啥意思，珍惜边个？！ ,6
27307,我之前也有自学一点点，但是最后也没坚持下来 ,6
11892,送人半箱剩下半箱吃这么久都没吃完我觉得它甜比不过释迦吃完嘴里也不舒服 ,6
10766,什么！丸子头！ ,6
13958,跑步好像不能手动纪录我没发现这个功能 ,6
5734,然而我乒乓球打的再好也没什么卵用不是么 ,6
6081,我从5万粉丝熬到现在我都没说什么，年轻人要有耐心 ,6
17570,刚炸出来的，。，吃多久？我一口气能吃一块 ,6
10911,好眼力~下一站攒钱去找你玩 ,6
1656,应该不是你画的吧 ,6
10958,那一定是你勾搭女孩的方式不对 ,6
8106,喜欢就好，开心也吃的少了，这一病。礼物收到是两个吗，韵达那件到了吗？ ,6
24193,我跟我朋友在说的是戴思杰，我mi新戏午夜慢车2333 ,6
8485,有我当年的风范 ,6
16363,解决中。你呢，撒时候当妈，快了吧 ,6
3186,姐夫好为食！等住饮你果餐！ ,6
3951,算啦，就像你说的，我们好好享受一下最后一个暑假了 ,6
22761,好吃吗哈哈那其实也是跟团被有联系方式吗 ,6
24882,gun   他只是你们处女座的代表是吧 ,6
12286,纯属我自找的！其实去之前已经有心理准备了，不过这比起我的兴趣和收获果实又感觉很值了！ ,6
2292,茶就像我的生命。我跟朋友出去聊天都是找家馆子喝茶 ,6
2836,这都半年前了！而且是和dsj! ,6
6213,天气预报说这两天啊 ,6
28293,在常德吗？方便告知你的联系方式吗？ ,6
15721,阔以阔以有空一起做头发 ,6
14960,我以为你说的是电影 ,6
20841,不能夸  会飞的 ,6
24408,太干了，喝杯水润润 ,6
19864,女人不抛头露面也是好事 ,6
14932,难啊？我觉得几简单啊是你笨了 ,6
28561,啊！！是我推荐的历史的温度！ ,6
94,我只注意到了是“他” ,6
11403,会不会是快递的原因？买书每次走京东自己的快递书都ok，但一走星程就有那么点问题~ ,6
10275,说的我都流口水了。娃，你现在找工作那？ ,6
4980,是呢，不要只听人家说，要自己体会了才认得，毕竟每个人感受不一样 ,6
31715,别人的歧视只能证明他们的无知，我们顶着风，痛并快乐着！咱们一块儿加油！对了发布会你来不？ ,6
12642,如果可以请拍张照私发给我 ,6
21622,亲妹天天早上麦片里扔一把碎花生吃完继续吃腰果 ,6
27516,下次来就能捏到 ,6
29492,有本事别吃粽子，吃一口打一下！！！！ ,6
7542,师兄你更坏呀 ,6
15648,holiday。超喜欢greenday唱的 ,6
17672,领教了一直在用吹风机，但是没用啊，都烫手了 ,6
10964,噗~怎么就邪恶了呢？ ,6
16999,是他自己选择的，有什么值得夸奖 ,6
30728,那当然，感冒好了没有 ,6
11274,悄悄告诉你用vsco调色的 ,6
17246,一模一样好好休息啊赶快吃点药~ ,6
28580,都不知道懂不懂得专注自家 ,6
1737,没那么夸张吧，可如果会喜欢第二个第三个人得话，说明前面那个人也不是非他不可。 ,6
14700,我估计这个很难玩下去吧，个人谁愿意把债权转给股权啊。 ,6
11487,看来你逃课逃的很有经验 ,6
27537,是的，可以用三个重量的先做，一段时间后可以四个重量，头一次练第二天胳膊抬不起来 ,6
12412,我曾经丢过八个手机 ,6
12976,售后收到后会在4日内完成检测维修处理 ,6
10353,你期待的是怎样大概就是怎样 ,6
17149,老王说很丧我就截了 ,6
15625,看完了我想说活着真好 ,6
28191,是啊，小时候崴过一次很严重的，没养好，现在经常疼和崴脚，所以一定要好好养！ ,6
13099,吃健胃消食片能好嘛 ,6
2843,我显然也是亟待被解救的啊！不过搓饭这主意不赖啊，你五一啥计划？ ,6
18346,什么情况下次具体跟我说说 ,6
10836,好的，再看一眼，直接吓晕过去 ,6
17658,肯定看我穿了赶紧换上的 ,6
107,呵呵我也正有这打算呢  没有音箱太不方便了  明天得空了去淘个 ,6
22549,咋呀不给我们过气网红一条出路啦 ,6
15417,来吧帮我长个给你这个机会 ,6
30467,王总我说的是跟玉一起佩戴的简单的绳子，不是另外的手链 ,6
31521,这照片拍的还不够白吗？ ,6
13677,我妈刚才说什么你不是也听见了吗 ,6
7673,没听说9系统这样啊 ,6
28102,原来意思是他睡觉而不是让你睡觉 ,6
9512,印象最深刻的就是做得展板被撕了重做 ,6
30991,这是我见过你最勤快的时候 ,6
29199,我是去和他合影的歌迷那看的，她问的，说还有佟大为，邓超，孙俪，等，不知道准确不 ,6
26690,对头你真爱还在长高吃晚饭内种有盼头有乐趣的事不能少! ,6
29159,坡co5系卧底，系线人姐~ ,6
20744,他们家好吃任性下雨不开门 ,6
17603,是橙色呀，难道换过？ ,6
22672,对啊我后来就是你发给我我买的 ,6
19957,欺负我们  没雪？ ,6
30029,为什么女生会越来越喜欢这个男生，可是男生却是一开始很喜欢渐渐的就对这个女生没感觉了？ ,6
1669,第一句是亮点！  第一句不是只有一个是生词蛮，自己去查一下唉 ,6
16552,正的多好，不用遭罪，我也希望我是正的 ,6
11240,困人天色，醉人花气，午梦扶头。 ,6
30138,那倒还没这么快，就是要为自己想要的工作做准备了 ,6
10137,我和你正好相反，我是瓜子脸不适合短发，又想留你那样的短发 ,6
29028,你就这么对付我家宝宝不合格 ,6
19723,干活不把头发扎起来吗？那多不方便 ,6
12212,呃，难道不累么，累了就很快睡着了。或者锻炼一下，让自己比较累。 ,6
17862,颜色很重要现在红色买不到 ,6
30130,你这个肠胃我昨天半夜还点了个粉和臭豆腐吃了都还好好的 ,6
24482,歌声没有吸引你？ ,6
5911,但是春天来了夏天还会远吗 ,6
14167,几天了还没好  今晚刚吃药 ,6
29787,都是20几岁的人了。应该享受的是吃喝玩乐。不是受爱情的苦。所以为什么要谈恋爱？ ,6
15707,本菜鸡用酒吞打了十几遍了终于弄到了连连也没心思打了 ,6
19326,你笑啥你笑你是不知道我明天就回沈阳了是咋的敢这么跟我说话？ ,6
4829,我不是串串话说这个周末花花和小刘来我屋头啊 ,6
16919,当然上学花钱上班给钱能一样吗？这样想会不会好点？！ ,6
6692,差多了，在他们眼里当年抗美援朝是侵略。这在片子里很明显 ,6
30686,那我也有，经常肚子硬，会觉得呼吸不畅，原来这是宫缩啊我待产包已经准备好了，随时觉得自己就要生了 ,6
14343,你看你看小草又说不洗澡了' ,6
24640,你见过变焦镜头的微投？ ,6
31428,农民可以不要，让地主出 ,6
20220,民主的细节。刘瑜的书~ ,6
16262,我是这样的要挺胸抬头下巴稍抬肩向两边打开但屁股不能往后撅正常坐姿就行 ,6
15914,今天才看见你说要爬墙？那现在回来了吗 ,6
15374,是啊！昨天他让我今天去，可是我今天要去拢头发就没去 ,6
29346,转三圈是好的。 ,6
26589,是啦是啦你最清醒了行了吧 ,6
20090,但是延缓了你手机关机的时间 ,6
3921,理解理解…好好商量！ ,6
14304,那个在哪里住比较好呢？我们是学生党 ,6
28114,你不是不爱看电视吗，这不是很看了几部。以前每年暑假看着我姑在看这个 ,6
26334,别想了，国内是搜不到的了 ,6
24903,就是呗，会了也不能变成人民币 ,6
12107,其实是好基友滴~ ,6
24641,那这价格无优势，直接上变焦传统机器 ,6
27976,是吖，可我还是没睡上懒觉 ,6
26326,哦。小样儿。星巴克一到圣诞的时候会比较给力 ,6
7062,我真的有这个能力吗？ ,6
4913,把你的补助分我一半 ,6
5140,怕你脾气不好，一言不合搞自杀式袭击。 ,6
20070,那就找个自己喜欢的工作 ,6
26790,不行了赶紧给我邮两盒降降血糖 ,6
9808,不想拿那么多东西呀，你什么时候回去呀？ ,6
446,当然，露天的，天然的，男女混浴的 ,6
25391,我组装的多肉 ,6
11209,我差不多也是这种心态，到了该干嘛的年龄，找个合适的人结了 ,6
23385,我一直感觉他们穿搭都不需要助理的，纯属四个人自己搭配 ,6
22351,我的老天爷在港村还是很好的哇 ,6
3426,小伙伴们都惊呆了 ,6
22685,吃了很多，每天都在吃水果，给你买了面膜 ,6
15817,人都有优点和缺点，他优点和缺点都异常突出 ,6
16806,如果有这么帅气的外卖小哥我肯定天天点宅急送 ,6
28769,这个剪的不全啊，有个1g多的版本是30多分钟 ,6
27200,我何时才能和你一样优秀 ,6
19823,山感觉好爬吗？ ,6
1342,就是高二的教室你看左上角的锦旗篮球赛得的 ,6
21099,你好，为什么我现在是3.7.7的系统，下午又给我推送了3.7.7----坚果pro细红线版 ,6
25176,乖乖肯定网购多了 ,6
14665,他也浑身无力，起不来 ,6
10951,我能分享两个手机中你不要的那个吗？ ,6
7466,毕竟你是马上21的老女人 ,6
17133,姐姐，我喝了你这碗毒鸡汤啊 ,6
4704,人家还没到三十呢，还不老 ,6
20128,嘉兴有好吃的面馆？ ,6
2696,晚上发给你，晓得你要珍藏 ,6
8624,我讲那你来打我啊~ ,6
10884,你为嘛进度比我还快，你太宅了 ,6
10560,您好，团长私信您了，麻烦您查收下呢 ,6
23772,你和关晓彤我觉得是有点像的脸都有点尖 ,6
16290,你儿子多大了啊都老生了还出现这种情况应该是老师的问题 ,6
10944,这是走不出的怪圈，当局者迷啊 ,6
14968,你好我们在淘宝上没有店，现在只有实体店，您在那个城市？ ,6
8198,真算不上关注，虽然曾经很喜欢打 ,6
24837,现在的国产组合都没啥良心制作了 ,6
29178,我觉得听你计划什么都不靠谱，你把票买好，我随时都行 ,6
9119,那当然了，在外还得维护他的职业形象啊 ,6
121,你永远走在我前面，注定要给我提供攻略！ ,6
72,她说的那个话特别真诚我以为她想对夜华说 ,6
11992,表情不对呀，得狠一些，要不然泄不了愤 ,6
8977,最近对这些比较感兴趣，我有在映客直播唱歌，所以想买一套声卡，但是不太懂 ,6
13592,你这样做家长满意吗 ,6
29784,猩猩，你都成了免费劳工了 ,6
19674,宋凝死了就不想看了 ,6
4691,回头你也去巴厘岛拍 ,6
22709,开头抱窝头就是正常向抱黑猫就是推广 ,6
24258,你连连叹息什么？ ,6
8119,牙神经可能要再杀一次 ,6
13529,那我的歌一定是两只蝴蝶 ,6
17106,它就是对眼啊卡拉屎总拉歪吃饭找不到饭打架找不到对手从猫爬架还摔下来 ,6
27988,我去，就为了个充电宝，你买个会死啊 ,6
23936,你应该不会跟我报重吧？我报的高新区~怎么大家都爱考省考，难道省考比较容易还比较有钱途？ ,6
21391,知了猴知道吗‘/ ,6
756,考多一次拿经验都好，你认为你一次就过？？？ ,6
11256,小时候长牙都这样阿！还会咬你耳朵 ,6
6010,没看！看你发了之后就特别想看爸爸去哪儿！ ,6
23458,哇每次跑步我都是这么跟自己说的然而 ,6
3588,有没有说什么伤感的吧 ,6
16995,影响我吃的心情了，今天吃了片止疼药，管用 ,6
26478,这么多评论就看到你一个说念破的 ,6
19439,刚开始都会乱七八糟的，我那时用塘泥来种多肉，拿玉露到烈日下暴晒 ,6
1319,下次我去溜它 ,6
29354,不不不。给我当最后一次再。 ,6
5989,。宝宝睡得好吗？ ,6
26909,是腊鸡，有机会腊八节去一趟安昌古镇，感受那里的年味儿。 ,6
2824,给孤魂野鬼烧纸不是为他们好吗？他们还要纠缠报复我？ ,6
5839,太可怜了去哪都要带着你老两个 ,6
5781,请单纯理解我的意思。 ,6
16329,葡币是没错，叫着也顺口，但是没必要说澳门币就是装逼， ,6
10915,这个大不大？发光的玫瑰在哪里 ,6
2576,为什么见不到我呢 ,6
16511,一会儿睡吧他们好像都没用粉我 ,6
5456,一直干粮和湿粮一起给英国斗牛，想问张医生不配合干粮英国斗牛一天需要吃多少？几顿？ ,6
16151,我没吃过哇下次去要去呲你是和酥酥阿姨去的捏还是谁谁谁亚 ,6
14573,不是啦我舍友用vivo很快乐卡我还是买苹果吧安卓拍两张照片就卡了 ,6
14441,这是个cd里面只有一张明信片而且这是我朋友送的 ,6
19554,对啊为了别人发脾气想想又何必 ,6
28769,这个剪的不全啊，有个1g多的版本是30多分钟 ,6
26077,最近容易焦躁，你要冷静点，遇事先停顿，慢慢处理，急火攻心啊 ,6
13136,小甜我昨天也准备发这个的 ,6
4218,剃光了，刚长出一点的样子最可爱了，摸起来手感也特别好 ,6
4442,牙结石有点多，说这两周要清淡饮食，养养牙龈 ,6
8542,我这么帅你难道就不心动吗 ,6
22268,嘻哈得嘛日完麦蒂来我们学校耍 ,6
4523,你说的是强生吗？？？ ,6
20817,亲，请问是卢思浩的哪本书啊？愿有人陪你还是你要去相信啊？ ,6
27437,一开始我开店的时候卖的是家乡特产淮山蛋卷所以老客人都叫我蛋卷妹很土很亲切 ,6
2491,体育场不能用省里不批办军运会 ,6
15324,好多地方都能打我是在家里那边的医院整形科打的感觉能放心一点hhh ,6
7168,我们都是有梦想的人儿 ,6
13686,放假早收假晚拉仇恨 ,6
1938,年轻到成长是一个过程。 ,6
6425,所以说我反社会我骄傲 ,6
5981,我打ad一般都看辅助行不行，辅助不行我也不行 ,6
20540,我早上淘了一早上也没见弹幕，只是秋裤页面有还是都有，另外是不是浏览器不一样 ,6
11823,你不是说的吗到了也拉仇恨 ,6
11753,最大投资者？哪家呀？我问问我投资届朋友 ,6
20269,他买了什么秘制西藏配方防脱发洗发水，然而发际线还是感人 ,6
27194,可以狡辩不？？ ,6
21579,cpb吧，小灯泡里有烟酰胺的有人不耐受可能会过敏 ,6
15211,居然还有人能治你雷某我开心 ,6
28676,肯定要好看些，但恢复需要时间，又要影响上班 ,6
24438,老师：你怎么不变蝴蝶？ ,6
12756,对啊！陪陈鱼肉！ ,6
11130,你又把哪个伤害罗 ,6
12051,第一个是必要的，第二个是点缀 ,6
10154,说的像是你开回来的！搞笑把你！ ,6
24961,换姿态试试效果吧，反正都是输 ,6
23991,回来后过来玩。假期还没计划。 ,6
4710,他要和我说专业问题我不就露陷啦囧 ,6
3390,为啥不允许我赞手动赞 ,6
10351,哦，今晚看了一节，感觉他讲正课跟讲规划一样的慢节奏，没得激情得。 ,6
13078,是啊！他们又在怂恿我出去！ ,6
28071,好像是规定不可以的，我买课程的时候客服有说过，不能因为老师太帅要电话 ,6
21239,我借针和线给你 ,6
18023,我把红色套蓝色柄上了 ,6
29664,是不是我家宝宝比较沉，我也羊水多！我好几个朋友生完都差不多轻十几斤！ ,6
8110,头哥你身体不行了啊，重感冒还熬夜，没有头哥不稳啊 ,6
14598,那时候木有手机却过的好开心有好多时间 ,6
20382,快把论文写完，然后去摘草莓 ,6
14243,thebrothersfour那种唱法有点类似大陆的黑鸭子组合，给人感觉只是在技巧上做文章，没有最好的版本用声音诠释出的意境。 ,6
25899,唱土？？我学了这么多年声乐还真真没听过这词 ,6
20220,民主的细节。刘瑜的书~ ,6
18925,你怎么知道我是偷你的 ,6
26835,七月六月是酒驾重点执法月，上面下的命令，我遇到好几次了 ,6
11941,老婆说我吗～ ,6
13451,还有黄牛会不会买到假票？ ,6
13554,别个不一定要来啥 ,6
4656,看完感觉如何？据闻很多人说好？水军这么多，还是中国路人观众喜欢这种场面的片子？ ,6
3565,我家的被我妈扔了！以前都能自己扫，现在去楼底下打印店扫了 ,6
29923,我昨天上了14个小时的班… ,6
22248,用硅油洗发水会越洗越油 ,6
15036,哇，我想买很久了，到底好用不？ ,6
28516,可爱的小物。我家也没有吃饺子 ,6
14369,遇见的那些人，我还不得不停下来和别人裹几句，一晃而过的痘痘也被别人瞧的一清二楚 ,6
21516,小白手里的是不是红包 ,6
20593,你不要去在乎她，因为她并不在乎你些，好好读书多赚钱，多出去玩 ,6
15418,闺女多大，能穿妈妈的了 ,6
7506,大半夜，郁闷个屁啊 ,6
31429,我上学期剪短也是在左右剪的 ,6
11200,我也是刚刚弄完而已，还没吃饭。 ,6
27736,别穿了''裸奔吧''我看好你 ,6
1074,我要看阿岳和鸟小哥！求你了，澈 ,6
28038,有补铁孕妇也可以吃的药的，不要吃保健品，那个药补铁很好很快的 ,6
